999.9028550560,0.0000173915
1000.8672688891,0.0000173915
1001.8316827223,0.0000173915
1002.7960965554,0.0000173915
1003.7605103885,0.0000173915
1004.7249242216,-0.0002386915
1005.6893380547,-0.0004780690
1006.6537518879,-0.0006522537
1007.6181657210,-0.0007247821
1008.5825795541,-0.0006616918
1009.5469933872,-0.0004493306
1010.5114072203,-0.0001286564
1011.4758210535,0.0002015407
1012.4402348866,0.0004250359
1013.4046487197,0.0004659935
1014.3690625528,0.0003189612
1015.3334763859,0.0000284923
1016.2978902190,-0.0003608941
1017.2623040522,-0.0008362239
1018.2267178853,-0.0013925959
1019.1911317184,-0.0019830994
1020.1555455515,-0.0024934679
1021.1199593846,-0.0027677065
1022.0843732178,-0.0026800842
1023.0487870509,-0.0022014724
1024.0132008840,-0.0014208931
1024.9776147171,-0.0005103431
1025.9420285502,0.0003466990
1026.9064423834,0.0010165568
1027.8708562165,0.0014475962
1028.8352700496,0.0016516385
1029.7996838827,0.0016573964
1030.7640977158,0.0014740874
1031.7285115489,0.0010799435
1032.6929253821,0.0004631104
1033.6573392152,-0.0003344966
1034.6217530483,-0.0011789378
1035.5861668814,-0.0018643987
1036.5505807145,-0.0021822657
1037.5149945477,-0.0020199441
1038.4794083808,-0.0014339183
1039.4438222139,-0.0006419083
1040.4082360470,0.0000713491
1041.3726498801,0.0004775256
1042.3370637132,0.0005041523
1043.3014775464,0.0002334160
1044.2658913795,-0.0001697675
1045.2303052126,-0.0005517087
1046.1947190457,-0.0008193492
1047.1591328788,-0.0009286382
1048.1235467120,-0.0008628092
1049.0879605451,-0.0006338444
1050.0523743782,-0.0003096083
1051.0167882113,-0.0000223025
1051.9812020444,0.0000883589
1052.9456158776,-0.0000315621
1053.9100297107,-0.0002847999
1054.8744435438,-0.0004499767
1055.8388573769,-0.0002944259
1056.8032712100,0.0002869953
1057.7676850431,0.0011983000
1058.7320988763,0.0021657960
1059.6965127094,0.0028426496
1060.6609265425,0.0029414196
1061.6253403756,0.0023490884
1062.5897542087,0.0011760521
1063.5541680419,-0.0002657756
1064.5185818750,-0.0015731069
1065.4829957081,-0.0023869667
1066.4474095412,-0.0025051762
1067.4118233743,-0.0019177203
1068.3762372075,-0.0007682212
1069.3406510406,0.0007070372
1070.3050648737,0.0022131947
1071.2694787068,0.0034254668
1072.2338925399,0.0040445970
1073.1983063730,0.0039107292
1074.1627202062,0.0031102148
1075.1271340393,0.0019766765
1076.0915478724,0.0009438794
1077.0559617055,0.0003105742
1078.0203755386,0.0000827282
1078.9847893718,0.0000069932
1079.9492032049,-0.0002141775
1080.9136170380,-0.0006946126
1081.8780308711,-0.0012882518
1082.8424447042,-0.0017063813
1083.8068585374,-0.0017262555
1084.7712723705,-0.0013330212
1085.7356862036,-0.0006900729
1086.7001000367,-0.0000046491
1087.6645138698,0.0006062327
1088.6289277029,0.0011335307
1089.5933415361,0.0015956325
1090.5577553692,0.0019528239
1091.5221692023,0.0020844368
1092.4865830354,0.0018643106
1093.4509968685,0.0012650718
1094.4154107017,0.0004083843
1095.3798245348,-0.0004712648
1096.3442383679,-0.0011356913
1097.3086522010,-0.0014534107
1098.2730660341,-0.0014558184
1099.2374798673,-0.0013078018
1100.2018937004,-0.0012046365
1101.1663075335,-0.0012528701
1102.1307213666,-0.0014099082
1103.0951351997,-0.0015207187
1104.0595490328,-0.0014325487
1105.0239628660,-0.0011041247
1105.9883766991,-0.0006387545
1106.9527905322,-0.0001982175
1107.9172043653,0.0001185517
1108.8816181984,0.0003411694
1109.8460320316,0.0005641512
1110.8104458647,0.0008052004
1111.7748596978,0.0009225450
1112.7392735309,0.0006937322
1113.7036873640,0.0000076189
1114.6681011971,-0.0009635073
1115.6325150303,-0.0017925024
1116.5969288634,-0.0020275726
1117.5613426965,-0.0014836615
1118.5257565296,-0.0003866773
1119.4901703627,0.0007535404
1120.4545841959,0.0014470732
1121.4189980290,0.0014962313
1122.3834118621,0.0010619438
1123.3478256952,0.0005035040
1124.3122395283,0.0001278009
1125.2766533615,0.0000287600
1126.2410671946,0.0000961826
1127.2054810277,0.0001456030
1128.1698948608,0.0000482410
1129.1343086939,-0.0002218805
1130.0987225270,-0.0006219010
1131.0631363602,-0.0010788330
1132.0275501933,-0.0014977591
1132.9919640264,-0.0017481362
1133.9563778595,-0.0016917663
1134.9207916926,-0.0012648988
1135.8852055258,-0.0005597484
1136.8496193589,0.0001803446
1137.8140331920,0.0006804908
1138.7784470251,0.0008024109
1139.7428608582,0.0006351202
1140.7072746914,0.0004196418
1141.6716885245,0.0003610803
1142.6361023576,0.0004685828
1143.6005161907,0.0005579139
1144.5649300238,0.0004184335
1145.5293438569,0.0000070719
1146.4937576901,-0.0004777940
1147.4581715232,-0.0007155139
1148.4225853563,-0.0004738846
1149.3869991894,0.0002399622
1150.3514130225,0.0011907060
1151.3158268557,0.0020654202
1152.2802406888,0.0026341984
1153.2446545219,0.0028182883
1154.2090683550,0.0026513578
1155.1734821881,0.0021915513
1156.1378960213,0.0014885926
1157.1023098544,0.0005984954
1158.0667236875,-0.0003649400
1159.0311375206,-0.0012191930
1159.9955513537,-0.0017736227
1160.9599651868,-0.0019169030
1161.9243790200,-0.0016831256
1162.8887928531,-0.0012420493
1163.8532066862,-0.0008181068
1164.8176205193,-0.0005898757
1165.7820343524,-0.0006083371
1166.7464481856,-0.0007946864
1167.7108620187,-0.0010009548
1168.6752758518,-0.0010831755
1169.6396896849,-0.0009636261
1170.6041035180,-0.0006439014
1171.5685173512,-0.0001904533
1172.5329311843,0.0002858895
1173.4973450174,0.0006553225
1174.4617588505,0.0008029321
1175.4261726836,0.0006819668
1176.3905865167,0.0003550599
1177.3550003499,-0.0000170033
1178.3194141830,-0.0002406169
1179.2838280161,-0.0001891739
1180.2482418492,0.0001286467
1181.2126556823,0.0005838962
1182.1770695155,0.0010037181
1183.1414833486,0.0012604120
1184.1058971817,0.0013100446
1185.0703110148,0.0011782711
1186.0347248479,0.0009158541
1186.9991386810,0.0005699512
1187.9635525142,0.0001795688
1188.9279663473,-0.0002099878
1189.8923801804,-0.0005513947
1190.8567940135,-0.0008009652
1191.8212078466,-0.0009344935
1192.7856216798,-0.0009539123
1193.7500355129,-0.0008886426
1194.7144493460,-0.0007793121
1195.6788631791,-0.0006679370
1196.6432770122,-0.0005847457
1197.6076908454,-0.0005563806
1198.5721046785,-0.0005922681
1199.5365185116,-0.0006869969
1200.5009323447,-0.0008236922
1201.4653461778,-0.0009794411
1202.4297600109,-0.0011253282
1203.3941738441,-0.0012248307
1204.3585876772,-0.0012423539
1205.3230015103,-0.0011624104
1206.2874153434,-0.0009811290
1207.2518291765,-0.0007125587
1208.2162430097,-0.0003807082
1209.1806568428,-0.0000157649
1210.1450706759,0.0003470501
1211.1094845090,0.0006758780
1212.0738983421,0.0009408226
1213.0383121753,0.0011161597
1214.0027260084,0.0011925760
1214.9671398415,0.0011754138
1215.9315536746,0.0010893169
1216.8959675077,0.0009696917
1217.8603813408,0.0008511525
1218.8247951740,0.0007598123
1219.7892090071,0.0007065534
1220.7536228402,0.0006885292
1221.7180366733,0.0006954951
1222.6824505064,0.0007138114
1223.6468643396,0.0007296687
1224.6112781727,0.0007291774
1225.5756920058,0.0007007327
1226.5401058389,0.0006354553
1227.5045196720,0.0005336662
1228.4689335052,0.0004045691
1229.4333473383,0.0002704000
1230.3977611714,0.0001578467
1231.3621750045,0.0000938460
1232.3265888376,0.0000961858
1233.2910026707,0.0001701563
1234.2554165039,0.0003080814
1235.2198303370,0.0004941203
1236.1842441701,0.0007117600
1237.1486580032,0.0009453372
1238.1130718363,0.0011788607
1239.0774856695,0.0013965263
1240.0418995026,0.0015783258
1241.0063133357,0.0017003685
1241.9707271688,0.0017416606
1242.9351410019,0.0016862565
1243.8995548351,0.0015302654
1244.8639686682,0.0012796224
1245.8283825013,0.0009500451
