,freq,lot 021016 rep 1_0,lot 021016 rep 2_0
149,3855.0179540317,-0.0014783785801712399,-0.0013779490311472235
150,3854.0537174249,-0.001479357681268164,-0.0013812663298842578
151,3853.089480818,-0.0014790993289273795,-0.0013832947128170417
152,3852.1252442112,-0.001477462917606493,-0.0013835062543647789
153,3851.1610076044,-0.001474476558259906,-0.0013817397090535623
154,3850.1967709976,-0.0014705074417968693,-0.0013781437195041907
155,3849.2325343908,-0.0014660409821690944,-0.0013731470963252723
156,3848.2682977840004,-0.0014614779235910015,-0.0013672875258640242
157,3847.3040611772,-0.001457190449480457,-0.0013610699905381891
158,3846.3398245703997,-0.0014534915586008543,-0.0013551691485082402
159,3845.3755879635996,-0.0014504974092051579,-0.0013499972421161938
160,3844.4113513567,-0.0014483801300689096,-0.0013459462140590177
161,3843.4471147499,-0.0014472558213727456,-0.001343327188049602
162,3842.4828781431,-0.0014470061365406718,-0.0013421035711235832
163,3841.5186415363,-0.0014474216507005047,-0.0013421213343992426
164,3840.5544049295,-0.001448030201647594,-0.0013429658129718441
165,3839.5901683227003,-0.0014483771678137254,-0.0013441553073115578
166,3838.6259317159,-0.0014479831809856916,-0.0013451301782732294
167,3837.6616951090996,-0.0014465607096805118,-0.0013454903991031407
168,3836.6974585022,-0.001444021724661279,-0.0013448743359428632
169,3835.7332218953998,-0.0014404186191959607,-0.0013431127988621124
170,3834.7689852885997,-0.0014358966737673812,-0.0013401315850189305
171,3833.8047486818,-0.0014308581345327982,-0.0013361622266272397
172,3832.840512075,-0.0014256162943538757,-0.0013314663271708563
173,3831.8762754682,-0.0014204416497508102,-0.0013263665910831675
174,3830.9120388614,-0.0014156000684629778,-0.0013211572121832847
175,3829.9478022546004,-0.001411175146658436,-0.0013159182520560107
176,3828.9835656478003,-0.0014071867760806177,-0.0013107275252356755
177,3828.0193290409,-0.0014037461099110672,-0.0013055843546413391
178,3827.0550924340996,-0.0014008548690803216,-0.0013005426720075
179,3826.0908558273,-0.0013985999830159815,-0.0012957992603209664
180,3825.1266192205,-0.0013968460536637334,-0.0012914719046166478
181,3824.1623826137,-0.0013955997758328814,-0.0012878130117432024
182,3823.1981460069,-0.001394618380901498,-0.0012849482072205196
183,3822.2339094001,-0.0013937283805465703,-0.0012827858404262649
184,3821.2696727933003,-0.0013927100773629755,-0.0012812172975169567
185,3820.3054361865,-0.0013912386726567944,-0.001279865777402224
186,3819.3411995796,-0.0013891376406019174,-0.0012784204951393208
187,3818.3769629728004,-0.0013863032126808367,-0.0012766620670627976
188,3817.412726366,-0.0013828750374819052,-0.0012745326890738137
189,3816.4484897591997,-0.0013792428887079988,-0.0012721463700717944
190,3815.4842531524,-0.0013757441171858426,-0.0012696990021867638
191,3814.5200165456,-0.0013727042431943628,-0.0012673487872825392
192,3813.5557799388002,-0.0013703625419590679,-0.0012653279114639704
193,3812.591543332,-0.0013687317034516214,-0.0012638510521152807
194,3811.6273067251,-0.0013679332124505728,-0.0012630361647202881
195,3810.6630701183003,-0.0013679107305133095,-0.0012630546313920424
196,3809.6988335115,-0.0013685177840557505,-0.00126370390654032
197,3808.7345969046996,-0.0013694634170628717,-0.0012647560336328245
198,3807.7703602979,-0.0013703409905138145,-0.0012657032586419065
199,3806.8061236911,-0.0013707876807063923,-0.0012660262766235192
200,3805.8418870842997,-0.0013703949441309302,-0.0012653047973467599
201,3804.8776504775,-0.0013688467422279318,-0.0012632339579454407
202,3803.9134138707,-0.0013660050254719683,-0.0012598730077009665
203,3802.9491772638003,-0.0013618433209827557,-0.0012553257763011638
204,3801.984940657,-0.0013567091659188873,-0.0012500362518842664
205,3801.0207040502,-0.0013510635156974635,-0.0012444578144299862
206,3800.0564674434004,-0.001345265729168904,-0.0012388716724137591
207,3799.0922308366,-0.0013396523001986127,-0.0012334135020387119
208,3798.1279942297997,-0.0013344669714635757,-0.0012281559295329939
209,3797.163757623,-0.0013299253685522539,-0.00122308391322095
210,3796.1995210162,-0.0013261945330904495,-0.0012183388187022581
211,3795.2352844094,-0.0013233220773381793,-0.0012139385889934698
212,3794.2710478025,-0.0013211782702814978,-0.0012100625851687447
213,3793.3068111957,-0.0013195482582630744,-0.0012066413206530402
214,3792.3425745889003,-0.0013182397076712468,-0.001203739831195788
215,3791.3783379821,-0.0013171579628507499,-0.0012013228997796513
216,3790.4141013753,-0.0013160869239156464,-0.0011993682322157043
217,3789.4498647684995,-0.0013149266690504757,-0.0011976975873593532
218,3788.4856281617,-0.0013135151796249411,-0.0011962047901086584
219,3787.5213915548998,-0.001311796060353497,-0.0011947215595398616
220,3786.557154948,-0.0013098621483899273,-0.0011931358262929834
221,3785.5929183412,-0.0013077961317022949,-0.0011912767589735765
222,3784.6286817344,-0.0013058321547541954,-0.0011891774038735245
223,3783.6644451276,-0.0013042371577532963,-0.0011867803402018165
224,3782.7002085208,-0.0013030422506095582,-0.001184090537684146
225,3781.7359719140004,-0.0013021848774272676,-0.0011811573135165829
226,3780.7717353072,-0.0013014726346667269,-0.0011779037300587922
227,3779.8074987003997,-0.0013005263404896883,-0.0011742075850039724
228,3778.8432620936,-0.0012991134525617218,-0.0011700970799761942
229,3777.8790254867,-0.001297140295407645,-0.001165657558506776
230,3776.9147888799,-0.0012946856415508093,-0.0011611616905611438
231,3775.9505522731,-0.0012919733704674155,-0.0011568445614097977
232,3774.9863156663,-0.0012892954051529834,-0.0011530507615505128
233,3774.0220790595,-0.0012869844861672988,-0.0011499414130408392
234,3773.0578424527002,-0.001285078763868512,-0.0011475251306020812
235,3772.0936058459,-0.001283561124697713,-0.0011455832585553008
236,3771.1293692390996,-0.00128237098375273,-0.0011440253206093237
237,3770.1651326323,-0.0012814070363138391,-0.0011427535297706126
238,3769.2008960253997,-0.0012804901131669086,-0.0011417897133429375
239,3768.2366594185996,-0.0012795080617130292,-0.0011412901316270388
240,3767.2724228118,-0.001278456766856742,-0.001141451789663163
241,3766.308186205,-0.0012773861447547066,-0.0011423583684550126
242,3765.3439495982,-0.0012764092321941659,-0.0011439517832995127
243,3764.3797129914,-0.0012756690591235187,-0.0011460248399995654
244,3763.4154763846004,-0.0012752192616309888,-0.0011481882360721979
245,3762.4512397778003,-0.0012751147924247516,-0.001150139359529602
246,3761.4870031709997,-0.0012754080342826032,-0.0011516065962451014
247,3760.5227665640996,-0.0012761926560765705,-0.0011525720014817845
248,3759.5585299573,-0.001277468814170929,-0.0011530133354522853
249,3758.5942933505,-0.0012792229052617163,-0.0011531967688047443
250,3757.6300567437,-0.0012811942896074763,-0.0011532379709898385
251,3756.6658201369,-0.0012832858880744771,-0.0011534200845892753
252,3755.7015835301,-0.0012852214919352387,-0.0011538545179796272
253,3754.7373469233003,-0.0012870411207667742,-0.0011546184160765582
254,3753.7731103165,-0.001288722144739532,-0.0011557186363864297
255,3752.8088737096,-0.0012904900510056286,-0.0011570783847555943
256,3751.8446371028003,-0.0012924512130394888,-0.0011586286480422814
257,3750.8804004959998,-0.0012945802721143207,-0.0011601199385784244
258,3749.9161638891997,-0.0012967736125545082,-0.0011614825069335977
259,3748.9519272824,-0.0012988372225589961,-0.001162589272503664
260,3747.9876906756,-0.0013004901900938864,-0.0011634950855641674
261,3747.0234540688,-0.0013016632811981982,-0.0011641235781841425
262,3746.059217462,-0.001302400338203974,-0.001164503719990398
263,3745.0949808552,-0.0013030566808046318,-0.0011645882904587346
264,3744.1307442483003,-0.0013040138376569504,-0.0011642447689769186
265,3743.1665076415,-0.0013053956107640652,-0.0011632841539045286
266,3742.2022710346996,-0.001307177200587803,-0.0011614888468221701
267,3741.2380344279,-0.0013092972534568953,-0.0011589323990794237
268,3740.2737978211,-0.0013115856345781302,-0.0011558774891617385
269,3739.3095612142997,-0.0013138546942928486,-0.0011526513305468306
270,3738.3453246075,-0.001315878705957077,-0.0011495198572028381
271,3737.3810880007,-0.001317301837255147,-0.001146693078373326
272,3736.4168513939003,-0.0013179433992790285,-0.0011442584314671073
273,3735.452614787,-0.001317605855360296,-0.0011420624644964267
274,3734.4883781802,-0.0013164348277901333,-0.0011401614822618422
275,3733.5241415734004,-0.0013146361439216325,-0.001138366393990592
276,3732.5599049666,-0.0013127959707357195,-0.0011368092440673244
277,3731.5956683597997,-0.001311525461758889,-0.0011355354120123617
278,3730.631431753,-0.0013112235337356254,-0.0011347579299665345
279,3729.6671951462,-0.001312161871799028,-0.001134644725011305
280,3728.7029585394002,-0.0013143386212214475,-0.0011354106199504693
281,3727.7387219325,-0.0013175779480394667,-0.001137289818103987
282,3726.7744853257,-0.001321663945649934,-0.0011404019182662817
283,3725.8102487189003,-0.0013263086805528207,-0.0011448911332486156
284,3724.8460121121,-0.001331283213950929,-0.0011504692735664623
285,3723.8817755053,-0.0013364605074017016,-0.0011567859213328646
286,3722.9175388985,-0.0013417631093673582,-0.001163354122892396
287,3721.9533022917,-0.00134726038104363,-0.001169535702513283
288,3720.9890656848997,-0.001353018651199231,-0.001174905927064332
289,3720.0248290781,-0.001358931719589354,-0.0011790757836798588
290,3719.0605924712,-0.0013650695653361355,-0.0011820711964518477
291,3718.0963558644,-0.0013712716411481835,-0.0011841566638116363
292,3717.1321192576,-0.0013774451164681734,-0.0011856944804966296
293,3716.1678826508,-0.001383544334456463,-0.001187198433057396
294,3715.2036460440004,-0.0013896109177468224,-0.0011890602541466816
295,3714.2394094372,-0.001395638662921278,-0.001191460408601644
296,3713.2751728303997,-0.0014018121877821949,-0.0011942556650195862
297,3712.3109362236,-0.0014083003391432564,-0.0011973169429833203
298,3711.3466996168,-0.0014151032043903389,-0.0012001527382976968
299,3710.3824630098998,-0.0014222412020253455,-0.0012025308477591062
300,3709.4182264031,-0.001429681348785558,-0.001204403917261107
301,3708.4539897963,-0.0014372800250799928,-0.0012057781398125272
302,3707.4897531895003,-0.0014450461550750832,-0.0012070511506872134
303,3706.5255165827,-0.0014530501450059213,-0.0012085326278367253
304,3705.5612799759,-0.0014613213307087675,-0.001210580469665365
305,3704.5970433690995,-0.0014698347667711914,-0.0012132750417373356
306,3703.6328067623,-0.0014786297422230282,-0.0012165814091213561
307,3702.6685701554998,-0.0014875253367738067,-0.0012202150366272674
308,3701.7043335486,-0.0014962664893278937,-0.0012237721437226706
309,3700.7400969418,-0.001504625046226074,-0.0012266378255025717
310,3699.775860335,-0.0015121901983795732,-0.0012282678429177546
311,3698.8116237282,-0.0015188749535575835,-0.0012282928844515179
312,3697.8473871214,-0.0015245456520803086,-0.0012266098272131626
313,3696.8831505146004,-0.001529425330140874,-0.00122332336995358
314,3695.9189139078003,-0.0015337976872544096,-0.0012187181444395373
315,3694.9546773009997,-0.001537948544282866,-0.0012131252461737713
316,3693.9904406940996,-0.0015421671393103936,-0.0012070136847856933
317,3693.0262040873,-0.0015464351685501726,-0.001200574081020131
318,3692.0619674805,-0.0015506808525214827,-0.001193928802527569
319,3691.0977308737,-0.0015546149275407345,-0.0011869824584471583
320,3690.1334942669,-0.001558175187594532,-0.0011798219170403162
321,3689.1692576601,-0.0015610310068518846,-0.0011722657358660266
322,3688.2050210533002,-0.001563203097226032,-0.001164364383009639
323,3687.2407844465,-0.0015648360508029174,-0.001156114400857819
324,3686.2765478396996,-0.0015659306738225326,-0.001147427824860256
325,3685.3123112328003,-0.001566481941394346,-0.0011380473169810695
326,3684.3480746259997,-0.0015666354440629776,-0.001127731922827599
327,3683.3838380191996,-0.0015660969397279095,-0.0011158902339828275
328,3682.4196014124,-0.0015647896886378104,-0.001102475604900774
329,3681.4553648056,-0.001562527769798247,-0.0010873622146943401
330,3680.4911281988,-0.0015590738472448934,-0.0010706998970729104
331,3679.526891592,-0.0015545268948018859,-0.0010528853529943455
332,3678.5626549852,-0.001548846141013957,-0.0010341754743650594
333,3677.5984183784003,-0.0015424468564103483,-0.001014895237368349
334,3676.6341817715,-0.0015355435834582959,-0.0009954072657645668
335,3675.6699451646996,-0.0015284722919828159,-0.0009759866500396036
336,3674.7057085579,-0.001521505954404187,-0.0009567564772548359
337,3673.7414719511,-0.0015146135921951104,-0.000937744650283609
338,3672.7772353443,-0.0015075531672735648,-0.0009185592882456767
339,3671.8129987375,-0.0015002345205727269,-0.0008986921043696444
340,3670.8487621307,-0.0014921282713314804,-0.0008772551627980602
341,3669.8845255239003,-0.001483216186422484,-0.0008536030570943515
342,3668.920288917,-0.0014729736787215536,-0.0008271506055628625
343,3667.9560523102,-0.001461437641282079,-0.0007980526583076103
344,3666.9918157034003,-0.0014481049824884157,-0.0007665503686803271
345,3666.0275790965998,-0.0014330379537712407,-0.0007333010603535611
346,3665.0633424897997,-0.0014160348421728836,-0.0006990555804420179
347,3664.099105883,-0.0013969884658662085,-0.0006643017495455567
348,3663.1348692762,-0.0013760363010536375,-0.0006291457764827507
349,3662.1706326694,-0.0013534085206284713,-0.0005936374728028188
350,3661.2063960626,-0.0013295164510275098,-0.0005574715308192951
351,3660.2421594557,-0.0013048320827230148,-0.0005200455765547035
352,3659.2779228489003,-0.0012797685178523727,-0.0004810556416638828
353,3658.3136862421,-0.0012545008236597294,-0.0004396023925516829
354,3657.3494496353005,-0.001229144653939404,-0.0003950250882567147
355,3656.3852130285,-0.0012036339965639659,-0.00034683890072793877
356,3655.4209764217,-0.0011777193592181628,-0.0002943161551179768
357,3654.4567398148997,-0.0011510251413281297,-0.00023773576236561789
358,3653.4925032081,-0.0011233493235683761,-0.00017772906624867468
359,3652.5282666013,-0.0010946090735209774,-0.0001157022035260663
360,3651.5640299944002,-0.0010652010508750281,-5.3362212084726024e-05
361,3650.5997933876,-0.0010358246696789836,7.281437083853093e-06
362,3649.6355567808,-0.0010074178698093877,6.40404592967686e-05
363,3648.6713201740004,-0.0009803777971487543,0.00011556512438005984
364,3647.7070835672,-0.0009550318248266881,0.00016081370207689238
365,3646.7428469603997,-0.0009313366349266022,0.00019953187721390153
366,3645.7786103536,-0.000908643209164714,0.0002321304499628557
367,3644.8143737468,-0.0008868301336332068,0.0002597439796824391
368,3643.85013714,-0.0008654767911092515,0.00028392558049929184
369,3642.8859005331,-0.0008445213542357249,0.0003069424191391029
370,3641.9216639263,-0.000823547587048043,0.00033147566189208055
371,3640.9574273195003,-0.0008020836821125282,0.00035990465563685847
372,3639.9931907127,-0.0007791235735164909,0.00039430847246670064
373,3639.0289541059,-0.0007539580309545574,0.00043599251853145005
374,3638.0647174990995,-0.0007255179712922638,0.00048477448005103396
375,3637.1004808923,-0.0006937427304933713,0.0005394632907350788
376,3636.1362442854997,-0.000658270154199378,0.0005982153836874421
377,3635.1720076786,-0.0006196880315514214,0.0006583566271965019
378,3634.2077710718,-0.0005790588377815181,0.0007169170489105398
379,3633.243534465,-0.0005376228975368796,0.0007713447028203785
380,3632.2792978582,-0.0004970987111646424,0.0008192650035761112
381,3631.3150612514,-0.00045897009587701765,0.0008594323520471209
382,3630.3508246446004,-0.0004247856879957407,0.0008914902815957554
383,3629.3865880378003,-0.0003957996410634962,0.0009166882114588631
384,3628.4223514309997,-0.0003726661652163482,0.0009361596890369445
385,3627.4581148242,-0.0003556179034953505,0.0009524141015080506
386,3626.4938782173,-0.00034380281013811353,0.000967494797407667
387,3625.5296416104998,-0.0003357668827810162,0.000983689812101854
388,3624.5654050037,-0.0003292205419313937,0.0010031686216853825
389,3623.6011683969,-0.0003212823631695144,0.0010285736684558927
390,3622.6369317901,-0.0003090751775045447,0.0010609936605665699
391,3621.6726951833,-0.0002915131200760118,0.001101156299062836
392,3620.7084585765,-0.00026894440360990257,0.0011478787922689776
393,3619.7442219696995,-0.00024421578683052336,0.0011980754812657285
394,3618.7799853629,-0.00022053172846202285,0.0012487799071348032
395,3617.8157487559997,-0.00020085580750060783,0.0012972665057584681
396,3616.8515121491996,-0.0001864815788978763,0.0013428371249795262
397,3615.8872755424,-0.0001758446493644733,0.0013861021336090268
398,3614.9230389356,-0.0001672627289248524,0.0014287435456907943
399,3613.9588023288,-0.00015798125236064775,0.0014708928626179368
400,3612.994565722,-0.00014691593051228968,0.001511130546094655
401,3612.0303291152004,-0.00013322205170494816,0.0015461289167486708
402,3611.0660925084003,-0.00011784385485034965,0.001571128568866001
403,3610.1018559015,-0.00010065926129064484,0.0015824368962085306
404,3609.1376192946996,-8.154992196883482e-05,0.0015783842720860225
405,3608.1733826879,-5.9445815542943925e-05,0.0015605173027368885
406,3607.2091460811,-3.375146712734922e-05,0.001533365675161949
407,3606.2449094743,-4.460720477647562e-06,0.0015028956758460638
408,3605.2806728675,2.736481392397183e-05,0.0014747211668397903
409,3604.3164362607,5.769203431139902e-05,0.001451722676401937
410,3603.3521996539002,8.272516286146614e-05,0.0014342760931032178
411,3602.3879630471,9.819047080773802e-05,0.0014204913788233992
412,3601.4237264402,0.00010159509601083416,0.0014078753682305184
413,3600.4594898334003,9.389348941303555e-05,0.0013961904880135517
414,3599.4952532265997,7.841779369945068e-05,0.0013880537506490015
415,3598.5310166197996,6.0879796838012035e-05,0.0013887003351609334
416,3597.566780013,4.73500635682772e-05,0.0014030089609564783
417,3596.6025434062,4.211678940448105e-05,0.001432645520580214
418,3595.6383067994,4.685513130599228e-05,0.0014742779012115875
419,3594.6740701926,5.9429527488955025e-05,0.0015206445378637273
420,3593.7098335858,7.639371545643814e-05,0.0015635302648569077
421,3592.7455969789003,9.286965594036689e-05,0.0015961494761298628
422,3591.7813603721,0.00010528297665525488,0.001616239138754652
423,3590.8171237653005,0.00011207769481359764,0.0016249852518619573
424,3589.8528871585,0.0001157388140678034,0.001628568740572836
425,3588.8886505517,0.00012207997662351533,0.0016336385353770272
426,3587.9244139448997,0.00013845899284305185,0.0016468380925840492
427,3586.9601773381,0.00017128167533277117,0.0016727861222312207
428,3585.9959407313,0.0002237457745568744,0.0017124158690231678
429,3585.0317041244,0.00029298901410125533,0.0017628651929238043
430,3584.0674675176,0.00037151831389949097,0.0018183092287773622
431,3583.1032309108,0.0004485181381173181,0.0018724618069281412
432,3582.1389943040003,0.000513297856223241,0.001919876217515451
433,3581.1747576971998,0.0005573108619849748,0.001957965211337079
434,3580.2105210903997,0.0005745058641384443,0.0019859219845928117
435,3579.2462844836,0.0005609707635181455,0.002003648619616008
436,3578.2820478768,0.000513263026871838,0.0020092516708325597
437,3577.31781127,0.00042948078604411466,0.00199916041242211
438,3576.3535746631,0.00030926293726142584,0.0019678876376239135
