999.9028550560,-0.0996148512
1000.8672688891,-0.0925203264
1001.8316827223,-0.0849047303
1002.7960965554,-0.0765931681
1003.7605103885,-0.0678662136
1004.7249242216,-0.0591902696
1005.6893380547,-0.0509042144
1006.6537518879,-0.0431137197
1007.6181657210,-0.0359281003
1008.5825795541,-0.0295259021
1009.5469933872,-0.0240310170
1010.5114072203,-0.0193049777
1011.4758210535,-0.0148084993
1012.4402348866,-0.0098638302
1013.4046487197,-0.0040555755
1014.3690625528,0.0025105944
1015.3334763859,0.0094630094
1016.2978902190,0.0163935628
1017.2623040522,0.0230216775
1018.2267178853,0.0290886424
1019.1911317184,0.0340952575
1020.1555455515,0.0372763164
1021.1199593846,0.0377791636
1022.0843732178,0.0350973085
1023.0487870509,0.0292489715
1024.0132008840,0.0208754651
1024.9776147171,0.0110371411
1025.9420285502,0.0008781615
1026.9064423834,-0.0085957795
1027.8708562165,-0.0167287942
1028.8352700496,-0.0232111551
1029.7996838827,-0.0279918518
1030.7640977158,-0.0311109647
1031.7285115489,-0.0326486602
1032.6929253821,-0.0328235626
1033.6573392152,-0.0321713164
1034.6217530483,-0.0316065252
1035.5861668814,-0.0323207155
1036.5505807145,-0.0353232250
1037.5149945477,-0.0411934257
1038.4794083808,-0.0497236177
1039.4438222139,-0.0600101314
1040.4082360470,-0.0707229674
1041.3726498801,-0.0806851834
1042.3370637132,-0.0894084945
1043.3014775464,-0.0971625522
1044.2658913795,-0.1046834067
1045.2303052126,-0.1126378700
1046.1947190457,-0.1213356778
1047.1591328788,-0.1308715641
1048.1235467120,-0.1413584948
1049.0879605451,-0.1529239863
1050.0523743782,-0.1654550880
1051.0167882113,-0.1784016043
1051.9812020444,-0.1910128742
1052.9456158776,-0.2028771639
1053.9100297107,-0.2142859697
1054.8744435438,-0.2260737419
1055.8388573769,-0.2389619499
1056.8032712100,-0.2530070543
1057.7676850431,-0.2674092650
1058.7320988763,-0.2808185518
1059.6965127094,-0.2917664051
1060.6609265425,-0.2991907001
1061.6253403756,-0.3027598262
1062.5897542087,-0.3031132817
1063.5541680419,-0.3018415868
1064.5185818750,-0.3010472357
1065.4829957081,-0.3026177287
1066.4474095412,-0.3076225221
1067.4118233743,-0.3159869015
1068.3762372075,-0.3267872036
1069.3406510406,-0.3386241794
1070.3050648737,-0.3499090970
1071.2694787068,-0.3589439392
1072.2338925399,-0.3640799224
1073.1983063730,-0.3641691804
1074.1627202062,-0.3592227101
1075.1271340393,-0.3506214619
1076.0915478724,-0.3405298889
1077.0559617055,-0.3307516873
1078.0203755386,-0.3218206763
1078.9847893718,-0.3130882382
1079.9492032049,-0.3036307096
1080.9136170380,-0.2933751643
1081.8780308711,-0.2833291292
1082.8424447042,-0.2750011981
1083.8068585374,-0.2693077028
1084.7712723705,-0.2660738230
1085.7356862036,-0.2643193007
1086.7001000367,-0.2629128098
1087.6645138698,-0.2611328065
1088.6289277029,-0.2586968839
1089.5933415361,-0.2553609610
1090.5577553692,-0.2506568134
1091.5221692023,-0.2439011484
1092.4865830354,-0.2345784307
1093.4509968685,-0.2227669805
1094.4154107017,-0.2092429250
1095.3798245348,-0.1953235120
1096.3442383679,-0.1823114157
1097.3086522010,-0.1710574776
1098.2730660341,-0.1617475003
1099.2374798673,-0.1540171355
1100.2018937004,-0.1473197788
1101.1663075335,-0.1412856132
1102.1307213666,-0.1360275745
1103.0951351997,-0.1320630908
1104.0595490328,-0.1299934089
1105.0239628660,-0.1299223453
1105.9883766991,-0.1312614530
1106.9527905322,-0.1330068409
1107.9172043653,-0.1343750954
1108.8816181984,-0.1352131814
1109.8460320316,-0.1358836442
1110.8104458647,-0.1365468204
1111.7748596978,-0.1367271841
1112.7392735309,-0.1355265528
1113.7036873640,-0.1324620992
1114.6681011971,-0.1283281744
1115.6325150303,-0.1251015663
1116.5969288634,-0.1248137131
1117.5613426965,-0.1282808036
1118.5257565296,-0.1344115436
1119.4901703627,-0.1408465356
1120.4545841959,-0.1453229636
1121.4189980290,-0.1468952745
1122.3834118621,-0.1461956650
1123.3478256952,-0.1446470469
1124.3122395283,-0.1434227228
1125.2766533615,-0.1427868754
1126.2410671946,-0.1423150003
1127.2054810277,-0.1414422989
1128.1698948608,-0.1400212049
1129.1343086939,-0.1383231878
1130.0987225270,-0.1367909610
1131.0631363602,-0.1358308047
1132.0275501933,-0.1357998401
1132.9919640264,-0.1371771991
1133.9563778595,-0.1405386329
1134.9207916926,-0.1462120563
1135.8852055258,-0.1538221836
1136.8496193589,-0.1621956974
1137.8140331920,-0.1698568314
1138.7784470251,-0.1758582145
1139.7428608582,-0.1803364754
1140.7072746914,-0.1842298955
1141.6716885245,-0.1884549111
1142.6361023576,-0.1931135356
1143.6005161907,-0.1974150687
1144.5649300238,-0.2004685998
1145.5293438569,-0.2021611482
1146.4937576901,-0.2034565359
1147.4581715232,-0.2057557851
1148.4225853563,-0.2098933458
1149.3869991894,-0.2155175805
1150.3514130225,-0.2212219983
1151.3158268557,-0.2254105657
1152.2802406888,-0.2269446105
1153.2446545219,-0.2254360765
1154.2090683550,-0.2210051864
1155.1734821881,-0.2139179558
1156.1378960213,-0.2045041323
1157.1023098544,-0.1933175921
1158.0667236875,-0.1812893301
1159.0311375206,-0.1696855724
1159.9955513537,-0.1596960276
1160.9599651868,-0.1521205157
1161.9243790200,-0.1470301002
1162.8887928531,-0.1438362896
1163.8532066862,-0.1416827887
1164.8176205193,-0.1398189813
1165.7820343524,-0.1379824877
1166.7464481856,-0.1363974214
1167.7108620187,-0.1355830282
1168.6752758518,-0.1360130012
1169.6396896849,-0.1378239840
1170.6041035180,-0.1408119202
1171.5685173512,-0.1445595920
1172.5329311843,-0.1485204250
1173.4973450174,-0.1521351039
1174.4617588505,-0.1548770815
1175.4261726836,-0.1563856155
1176.3905865167,-0.1567518264
1177.3550003499,-0.1565860361
1178.3194141830,-0.1567427069
1179.2838280161,-0.1577720940
1180.2482418492,-0.1595721394
1181.2126556823,-0.1614560038
1182.1770695155,-0.1625527889
1183.1414833486,-0.1623031944
1184.1058971817,-0.1605760157
1185.0703110148,-0.1574751288
1186.0347248479,-0.1531899869
1186.9991386810,-0.1479337662
1187.9635525142,-0.1420362443
1188.9279663473,-0.1359364837
1189.8923801804,-0.1301409751
1190.8567940135,-0.1250141263
1191.8212078466,-0.1208018586
1192.7856216798,-0.1175825447
1193.7500355129,-0.1153816730
1194.7144493460,-0.1140917614
1195.6788631791,-0.1135251448
1196.6432770122,-0.1134868860
1197.6076908454,-0.1138968170
1198.5721046785,-0.1147640422
1199.5365185116,-0.1161322966
1200.5009323447,-0.1180398390
1201.4653461778,-0.1206761450
1202.4297600109,-0.1242325231
1203.3941738441,-0.1289057285
1204.3585876772,-0.1348287612
1205.3230015103,-0.1420380622
1206.2874153434,-0.1504808068
1207.2518291765,-0.1599583924
1208.2162430097,-0.1701647341
